Country,City,Title,Activities_Type,Review_Count,Rating,Description,Address,Open,Close,Lat,Long,A_Type,Review_Rating
South Korea,Daegu,Gwanmun Market,"Shopping, Flea & Street Markets",2,3.5,NaN,"43, Gwanmunsijang 2-gil, Nam-gu, Daegu 42498, South Korea",NaN,NaN,35.8353661,128.5590764,City,7
South Korea,Daegu,Sillimbong Peak,"Sights & Landmarks, Lookouts",1,4,NaN,"San87, Yongsu-dong Palgongsan Mountain, Daegu, South Korea",NaN,NaN,36.016944,128.695,Attractions,4
South Korea,Daegu,Daegu Airport Tourist Information Center,"Traveller Resources, Visitor Centres",8,3.5,NaN,"221, Gonghang-ro, Dong-gu 1f, Daegu 41052, South Korea",0900,1900,35.8991034,128.6392487,City,28
South Korea,Daegu,Dongje Art Museum,"Museums, Art Museums",9,4,NaN,"18, Heolti-ro 10-gil, Gachang-myeon, Daegu 42932, South Korea",NaN,NaN,35.7893017,128.5935404,"Cultural, Attractions",36
South Korea,Daegu,Daegu Literature Museum,"Museums, History Museums, Art Museums, Speciality Museums, ",2,4.5,NaN,"449, Jungang-daero, Jung-gu, Daegu 41918, South Korea",NaN,NaN,35.8733774,128.5941989,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",9
South Korea,Daegu,Keimyung Art Center,"Concerts & Shows, Theatres",2,3.5,NaN,"1095, Dalgubeol-daero, Dalseo-gu, Daegu 42601, South Korea",NaN,NaN,35.8550148,128.4850295,Attractions,7
South Korea,Daegu,Pyeonghwa Market,"Shopping, Flea & Street Markets",4,4,NaN,"10, Ayang-ro 9-gil, Dong-gu, Daegu 41198, South Korea",NaN,NaN,35.8829051,128.6193801,City,16
South Korea,Daegu,Dodongseowon Confusian School,"Sights & Landmarks, Historic Sites",9,3,NaN,"35, Dodong-riGuji-myeon, Dalseong-gun, Daegu 711-893, South Korea",NaN,NaN,35.700925,128.3719082,"Cultural, Attractions",27
South Korea,Daegu,Shin Sunggyeom Shrine,"Sights & Landmarks, Historic Sites, Monuments & Statues",3,4,NaN,"17, Sinsunggyeom-gil, Dong-gu, Daegu 41002, South Korea",NaN,NaN,35.942804,128.6414138,"Cultural, Attractions",12
South Korea,Daegu,Cheongna Hill,"Sights & Landmarks, Historic Walking Areas",3,4,NaN,"7, Seoseong-ro, Jung-gu, Daegu 41931, South Korea",NaN,NaN,35.8672565,128.5866877,"Cultural, Attractions",12
South Korea,Daegu,Shinmae Market,"Shopping, Flea & Street Markets",1,4,NaN,"56-3, Sinmae-ro 16-gil, Suseong-gu, Daegu 42275, South Korea",NaN,NaN,35.8381529,128.7101484,City,4
South Korea,Daegu,Daegu Cultural and Arts Hall History of Soil Hall,"Museums, History Museums",6,4,NaN,"294, Dalseong-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8735468,128.5794584,"Cultural, Attractions",24
South Korea,Daegu,Daegu Concert House,"Concerts & Shows, Theatres",1,4,NaN,"141, Taepyeong-ro, Jung-gu, Daegu 41902, South Korea",0900,1800,35.8760471,128.5938445,Attractions,4
South Korea,Daegu,Kyungpook National University Museum,"Museums, History Museums",1,4,NaN,"80, Daehak-ro, Buk-gu, Daegu 41566, South Korea",1000,1800,35.8888003,128.6102815,"Cultural, Attractions",4
South Korea,Daegu,Walyong Market,"Shopping, Flea & Street Markets",2,4,NaN,"347-1, Seongseoseo-ro, Dalseo-gu, Daegu 42609, South Korea",NaN,NaN,35.8562413,128.4996107,City,8
South Korea,Daegu,Museum of Natural Dye Arts,"Museums, Art Museums",2,3.5,NaN,"467, Jungdae-dong, Dong-gu, Daegu, South Korea",NaN,NaN,35.9793958,128.6363483,"Cultural, Attractions",7
South Korea,Daegu,Daegu Hyanggyo,"Sights & Landmarks, Historic Sites, Points of Interest & Landmarks",1,4,"The Daegu Hyanggyo (a hyanggyo is a state-sponsored academy where students studied Confucianism and prepared for the gwageo, civil service examinations during the Goryeo Dynasty ,918-1392, and Joseon Dynasty, 1392 - 1910) was founded in 1398 during...","112, Myeongnyun-ro, Jung-gu, Daegu 41962, South Korea",NaN,NaN,35.8595325,128.5961517,"Cultural, Attractions",4
South Korea,Daegu,Daebul Park,"Sights & Landmarks, Nature & Parks, Historic Walking Areas",1,4,NaN,"Geomdan-ro, Buk-gu, Daegu, South Korea",NaN,NaN,35.9060837,128.6216978,"Cultural, Nature, Attractions",4
South Korea,Daegu,Ayanggyo,"Sights & Landmarks, Bridges, Points of Interest & Landmarks",1,4,NaN,"Dongchonyeoksa-ro 2-gil, Dong-gu, Daegu 41143, South Korea",NaN,NaN,35.8866012,128.6353024,"Cultural, Attractions",4
South Korea,Daegu,Daegu Chungsonyon Munhwauijip,"Sights & Landmarks, Points of Interest & Landmarks",1,4,NaN,"1822-2, Daemyeong2-Dong, Nam-Gu, Daegu, South Korea",NaN,NaN,35.8558869,128.587132,Attractions,4
South Korea,Daegu,Tomb of Mizusaki Rintaro,"Sights & Landmarks, Points of Interest & Landmarks, Monuments & Statues",3,3.5,NaN,"Suseong-gu, Dusan-dong Suseong Lake, Daegu, South Korea",NaN,NaN,35.8277181,128.6186684,"Cultural, Attractions",10.5
South Korea,Daegu,Yangnyeongsi Tourist Information Center,"Traveller Resources, Visitor Centres",2,3.5,NaN,"27-1, Namseong-ro, Jung-gu, Daegu 41934, South Korea",NaN,NaN,35.8681384,128.589932,City,7
South Korea,Daegu,Bohyunsa Temple,"Sights & Landmarks, Sacred & Religious Sites",1,3,NaN,"65, Munugwan-gil, Jung-gu, Daegu 41967, South Korea",NaN,NaN,35.8643738,128.5926369,"Cultural, Attractions",3
South Korea,Daegu,Water Park Spavalley,"Water & Amusement Parks, Theme Parks",1,4,NaN,"891, Gachang-ro, Gachang-myeon, Daegu 42938, South Korea",NaN,NaN,35.8026677,128.62285,"Water Activities, Attractions",4
South Korea,Daegu,Daegu Sports Museum,"Museums, Speciality Museums",5,3.5,NaN,"140, Universiad-ro, Suseong-gu, Daegu 42250, South Korea",NaN,NaN,35.8298301,128.690203,"Cultural, Attractions",17.5
South Korea,Daegu,Nakdonggang River War Memorial Hall,"Museums, History Museums, Military Museums",2,2.5,NaN,"Nakdonggangseungjeonginyeomgwan 574-110 Apsansunhwan-ro, Daegu 42502, South Korea",1000,1700,35.8242981,128.5871815,"Cultural, Attractions",5
South Korea,Daegu,Chilseong Market,"Shopping, Flea & Street Markets",1,1,NaN,"28, Chilseongsijang-ro, Buk-gu, Daegu 41583, South Korea",NaN,NaN,35.8768422,128.6044687,City,1
South Korea,Daegu,Dorimsa Temple,"Sights & Landmarks, Sacred & Religious Sites",1,5,NaN,"242, Insan-ro, Dong-gu, Daegu 41015, South Korea",NaN,NaN,35.9494262,128.7297128,"Cultural, Attractions",5
South Korea,Daegu,Pyeongwang Wanggun Apple Village,"Sights & Landmarks, Farms",1,5,NaN,"73-5, Palgong-ro 28-gil, Dong-gu, Daegu 41031, South Korea",NaN,NaN,35.9114435,128.6483677,"Nature, Attractions",5
South Korea,Daegu,Mabijeong Mural Village,"Sights & Landmarks, Points of Interest & Landmarks, Scenic Walking Areas",1,NaN,NaN,"259, Mabijeong-gil, Hwawon-eup, Daegu 42967, South Korea",NaN,NaN,35.7792021,128.5422353,"Nature, Attractions",#VALUE!
South Korea,Daegu,Daegu National Science Museum,"Museums, Children's Museums, Science Museums",NaN,NaN,NaN,"20, Techno-daero 6-gil, Yuga-eup, Daegu 43023, South Korea",NaN,NaN,35.8575746,128.5669572,"Cultural, Attractions",NaN
South Korea,Daegu,Mokryeon Market,"Shopping, Flea & Street Markets",NaN,NaN,NaN,"9, Yonghak-ro 42-gil, Suseong-gu, Daegu 42212, South Korea",NaN,NaN,35.8208816,128.6318969,City,NaN
South Korea,Daegu,Chimsan Park,"Sights & Landmarks, Nature & Parks, Points of Interest & Landmarks",NaN,NaN,NaN,"118, Chimsannam-ro 9-gil, Buk-gu, Daegu 41546, South Korea",NaN,NaN,35.897221,128.5847829,"Nature, Attractions",NaN
South Korea,Daegu,Statue of Peace,"Sights & Landmarks, Monuments & Statues",NaN,NaN,NaN,"80, Dongseong-ro 2-gil, Jung-gu 2.28 Memorial Park, Daegu 41938, South Korea",NaN,NaN,35.8698526,128.5977784,"Cultural, Attractions",NaN
South Korea,Daegu,Statue of Peace,"Sights & Landmarks, Monuments & Statues",NaN,NaN,NaN,"50, Hyeonchung-ro 40-gil, Nam-gu Daegu Girls' Commercial High School, Daegu 42414, South Korea",NaN,NaN,35.8491574,128.5836682,"Cultural, Attractions",NaN
South Korea,Daegu,Secret's Room Swanicoco,"Museums, Shopping, Art Galleries",NaN,4,NaN,"29, Dongseong-ro, Jung-gu, Daegu 41937, South Korea",NaN,NaN,35.8694121,128.5953785,"Cultural, Attractions",NaN
South Korea,Daegu,Pureun Bangsong Cultural Center,"Concerts & Shows, Museums, Shopping, Theatres, Art Galleries, ",NaN,NaN,NaN,"178, Haksan-ro, Dalseo-gu, Daegu 42738, South Korea",NaN,NaN,35.8308282,128.5263695,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",NaN
South Korea,Daegu,Gyemyeong Table Tennis Class,"Fun & Games, Sports Complexes",NaN,NaN,NaN,"1224-1, Igok-dong, Dalseo-gu Plus Language Institution, Daegu, South Korea",NaN,NaN,35.8531162,128.5061121,Active,NaN
South Korea,Daegu,Yongsan Sport,"Outdoor Activities, Equipment Hire",NaN,NaN,NaN,"299-9, Chilseong-dong 2-ga, Buk-gu, Daegu, South Korea",NaN,NaN,35.8780409,128.594917,Active,NaN
South Korea,Daegu,Choi Ok Kyung Table Tennis Class,"Fun & Games, Sports Complexes",NaN,NaN,NaN,"1202-10, Igok-dong, Dalseo-gu Jeongwu Building, Daegu, South Korea",NaN,NaN,35.8545816,128.5046577,Active,NaN
South Korea,Daegu,Hyundai Takgujang,"Fun & Games, Sports Complexes",NaN,NaN,NaN,"133, Guma-ro, Dalseo-gu, Daegu 42683, South Korea",NaN,NaN,35.8376322,128.5423105,Active,NaN
South Korea,Daegu,Songrim Bowling Center,"Fun & Games, Sports Complexes",NaN,4,NaN,"409-7, Taejeon-dong, Buk-gu, Daegu, South Korea",NaN,NaN,35.9234015,128.5463006,Active,NaN
South Korea,Daegu,Jeong Yeong A Table Tennis Class,"Fun & Games, Sports Complexes",NaN,4,NaN,"957-41, Geomsa-dong, Dong-gu, Daegu, South Korea",NaN,NaN,35.8839037,128.6577157,Active,NaN
South Korea,Daegu,Bakchanyeoltakgugyosil,"Fun & Games, Sports Complexes",NaN,NaN,NaN,"620-5, Sangin2-dong, Dalseo-gu Dongbang Building, Daegu, South Korea",NaN,NaN,35.8147246,128.5411952,Active,NaN
South Korea,Daegu,Yuyeon Takgujang,"Fun & Games, Sports Complexes",NaN,3,NaN,"1297, Jisan1-dong, Suseong-gu, Daegu, South Korea",NaN,NaN,35.8246661,128.6422859,Active,NaN
South Korea,Daegu,Leeeunjin Takgoo Gyosil,"Fun & Games, Sports Complexes",NaN,3.5,NaN,"17, Hwarangno 80-gil, Dong-gu, Daegu, South Korea",NaN,NaN,35.8866012,128.6353024,Active,NaN
South Korea,Daegu,Olleh Takgu Club,"Fun & Games, Sports Complexes",NaN,3.5,NaN,"1713-16, Daemyeong5-dong, Nam-gu, Daegu, South Korea",NaN,NaN,35.8465022,128.580311,Active,NaN
South Korea,Daegu,Donggoo Moonhwa Chaeyook Hoegwan Sports Center,"Fun & Games, Sports Complexes",NaN,4,NaN,"1084, Hyomok1-dong, Dong-gu, Daegu, South Korea",NaN,NaN,35.8866012,128.6353024,Active,NaN
South Korea,Daegu,Yongsan Takgoo Gyosil,"Fun & Games, Sports Complexes",NaN,3.5,NaN,"266, Seonwon-ro, Dalseo-gu, Daegu 42617, South Korea",NaN,NaN,35.8585388,128.5218544,Active,NaN
South Korea,Daegu,Yesong Gallery,"Shopping, Museums, Art Galleries",NaN,4,NaN,"222-51, Bongsan-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8625818,128.5975818,"Cultural, Attractions",NaN
South Korea,Daegu,Dongseo Gallery,"Museums, Shopping, Art Galleries",NaN,3,NaN,"104, Pa-dong-ro, Suseong-gu, Daegu 42235, South Korea",NaN,NaN,35.8120463,128.6116147,"Cultural, Attractions",NaN
South Korea,Daegu,Songadang Fwarang,"Museums, Shopping, Art Galleries",NaN,4,NaN,"15, Bongsanmunhwa-gil, Jung-gu, Daegu 41958, South Korea",NaN,NaN,35.8607866,128.598257,"Cultural, Attractions",NaN
South Korea,Daegu,Gahin Fwarang,"Museums, Shopping, Art Galleries",NaN,3.5,NaN,"414-3, Manchon1-dong, Suseong-gu, Daegu, South Korea",NaN,NaN,35.8582435,128.6306086,"Cultural, Attractions",NaN
South Korea,Daegu,Lian Gallery,"Museums, Shopping, Art Galleries",NaN,4,NaN,"188-1, Icheon-ro, Jung-gu, Daegu 41956, South Korea",1000,1800,35.8579581,128.5988447,"Cultural, Attractions",NaN
South Korea,Daegu,Gaya Gallery,"Shopping, Museums, Art Galleries",NaN,4,NaN,"132-14, Bongsan-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8639216,128.5969419,"Cultural, Attractions",NaN
South Korea,Daegu,Sinmihwarang,"Museums, Shopping, Art Galleries",NaN,4,NaN,"223-27, Bongsan-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8616491,128.5980875,"Cultural, Attractions",NaN
South Korea,Daegu,Namgyeonghwarang,"Museums, Shopping, Art Galleries",NaN,4,NaN,"132-11, Bongsan-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8640468,128.5967867,"Cultural, Attractions",NaN
South Korea,Daegu,Gallery Sohyeon,"Museums, Shopping, Art Galleries",NaN,4,NaN,"223-27, Bongsan-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8616491,128.5980875,"Cultural, Attractions",NaN
South Korea,Daegu,Geumyohwarang,"Museums, Shopping, Art Galleries",NaN,4,NaN,"223-6, Bongsan-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8619289,128.5976422,"Cultural, Attractions",NaN
South Korea,Daegu,Gallery Silla,"Shopping, Museums, Art Galleries",NaN,4,NaN,"130-5, Daebong1-dong, Jung-gu, Daegu, South Korea",NaN,NaN,35.8693527,128.6061666,"Cultural, Attractions",NaN
South Korea,Daegu,Sansawon,"Museums, Sights & Landmarks, Points of Interest & Landmarks, Speciality Museums, ",NaN,NaN,NaN,"25, Hwadong-ro 432beon-gil, Hwahyeon-myeon, Daegu, South Korea",NaN,NaN,37.9058675,127.3093844,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",NaN
South Korea,Incheon,Songdo Central Park,Nature & Parks,581,4.5,NaN,"Songdo-Dong, Yeonsu-Gu, Incheon, South Korea",NaN,NaN,37.3839118,126.6438546,Nature,2614.5
South Korea,"Gyeonggi-do, Bucheon",Sangdong Lake Park,Nature & Parks,52,4.5,NaN,"15, Jomaru-ro, Wonmi-gu, Bucheon, Gyeonggi-do 14592, South Korea",NaN,NaN,37.5033089,126.7457616,Nature,234
South Korea,Incheon,Incheon Bridge,"Sights & Landmarks, Bridges",320,4.5,NaN,"Jung-gu, Incheon, South Korea",NaN,NaN,37.4737341,126.6214796,"Cultural, Attractions",1440
South Korea,Incheon,Wolmido,"Nature & Parks, Islands",123,4,NaN,"Buksung-dong 1-ga, Jung-gu, Incheon, South Korea",NaN,NaN,37.4719734,126.6064952,Nature,492
South Korea,Incheon,Incheon Grand Park,Nature & Parks,103,4.5,NaN,"Jangsu-dong, Namdong-gu, Incheon, South Korea",NaN,NaN,37.4588216,126.7604671,Nature,463.5
South Korea,Incheon,Chinatown,"Sights & Landmarks, Points of Interest & Landmarks",546,3.5,NaN,"Jung-gu, Incheon, South Korea",NaN,NaN,37.4737341,126.6214796,Attractions,1911
South Korea,Incheon,The Memorial Hall for Incheon Landing Operation,"Sights & Landmarks, Museums, Monuments & Statues, History Museums, ",96,4,NaN,"525, Okryeon-dong, Yeonsu-gu, Incheon, South Korea",NaN,NaN,37.4196092,126.6542628,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",384
South Korea,Incheon,Songwol-dong Fairytale Village,"Sights & Landmarks, Points of Interest & Landmarks, Neighbourhoods, ",126,4,NaN,"22, Jayugongwonseo-ro 37beon-gil, Jung-gu, Incheon 22311, South Korea",NaN,NaN,37.47744,126.6205896,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",504
South Korea,"Gyeonggi-do, Bucheon",Korea Manhwa Museum,"Museums, Speciality Museums",24,4.5,NaN,"1, Gilju-ro, Wonmi-gu, Bucheon, Gyeonggi-do 14505, South Korea",NaN,NaN,37.5027664,126.7839227,"Cultural, Attractions",108
South Korea,Incheon,Hyundai Premium Outlet Songdo,"Shopping, Factory Outlets",51,4,NaN,"123, Songdogukje-daero, Yeonsu-gu, Incheon 21984, South Korea",NaN,NaN,37.3848777,126.6587343,City,204
South Korea,Incheon,Muuido Island,"Nature & Parks, Islands",38,4,NaN,"Muui-dong, Jung-gu, Incheon, South Korea",NaN,NaN,37.3851838,126.4186286,Nature,152
South Korea,Incheon,Wolmi Park,Nature & Parks,67,4,NaN,"131-22, Wolmi-ro, Jung-gu, Incheon, South Korea",NaN,NaN,37.4763692,126.6039121,Nature,268
South Korea,Incheon,Jayu Park,Nature & Parks,165,4,NaN,"80, Sinpo-ro 27beon-gil, Jung-gu, Incheon 22315, South Korea",NaN,NaN,37.4737135,126.6216823,Nature,660
South Korea,Incheon,Eurwangni Beach,"Nature & Parks, Outdoor Activities, Beaches",150,3.5,NaN,"Eurwang-dong, Jung-gu, Incheon, South Korea",NaN,NaN,37.4516407,126.3829845,"Active, Water Activities, Nature",525
South Korea,Incheon,Incheon Airport Maglev,"Transportation, Mass Transportation Systems",21,4,NaN,"Incheon, South Korea",NaN,NaN,37.4562557,126.7052062,City,84
South Korea,Incheon,Jeondeungsa Temple,"Sights & Landmarks, Sacred & Religious Sites",99,4,NaN,"Onsu-ri, Gilsang-myeon, Ganghwa-gun, Incheon 417-841, South Korea",NaN,NaN,37.6419834,126.4839019,"Cultural, Attractions",396
South Korea,"Gyeonggi-do, Bucheon",Aiins World,"Water & Amusement Parks, Theme Parks",66,4,NaN,"1, Gilju-ro, Bucheon, Gyeonggi-do 14505, South Korea",NaN,NaN,37.5027664,126.7839227,"Water Activities, Attractions",264
South Korea,Incheon,Ganghwa Peace Observatory,"Sights & Landmarks, Observation Decks & Towers",36,4,NaN,"797 Jeonmangdae-ro, Yangsa-myeon Ganghwa-gun, Incheon 23012, South Korea",0900,1700,37.7984931,126.408273,Attractions,144
South Korea,"Gyeonggi-do, Goyang",Ilsan Lake Park,"Nature & Parks, Bodies of Water",234,4.5,NaN,"Ilsandong-gu, Goyang, Gyeonggi-do, South Korea",NaN,NaN,37.6585751,126.7749035,"Water Activities, Nature",1053
South Korea,"Gyeonggi-do, Gimpo",Laveniche March Avenue,"Sights & Landmarks, Scenic Walking Areas, Architectural Buildings, Points of Interest & Landmarks, ",12,5,NaN,"12, Gimpohangang 4-ro, Gimpo, Gyeonggi-do 10090, South Korea",NaN,NaN,37.6503903,126.6528121,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",60
South Korea,Incheon,G Tower,"Sights & Landmarks, Observation Decks & Towers, Architectural Buildings",28,4.5,NaN,"175, Art center-daero, Yeonsu-gu, Incheon 22004, South Korea",NaN,NaN,37.4001714,126.6378289,"Cultural, Attractions",126
South Korea,Incheon,Incheon Munhak Stadium,"Fun & Games, Sports Complexes",30,4.5,NaN,"618, Maesohol-ro, Nam-gu, Incheon 22234, South Korea",NaN,NaN,37.4360819,126.6891166,Active,135
South Korea,Incheon,Sorae Ecology Park,Nature & Parks,37,4,NaN,"77, Sorae-ro 154beon-gil, Namdong-gu, Incheon 21619, South Korea",NaN,NaN,37.4230206,126.7432113,Nature,148
South Korea,"Gyeonggi-do, Bucheon",Bucheon Jungang Park,Nature & Parks,35,4.5,NaN,"162, Sohyang-ro, Wonmi-gu, Bucheon, Gyeonggi-do 14584, South Korea",NaN,NaN,37.5005875,126.7636793,Nature,157.5
South Korea,Incheon,Cheongryangsan Heungryunsa Temple,"Sights & Landmarks, Sacred & Religious Sites",34,4.5,NaN,"14, SanDongchun-dong, Yeonsu-gu, Incheon 406-130, South Korea",1200,2359,37.4166076,126.659841,"Cultural, Attractions",153
South Korea,Incheon,Incheon National University,"Sights & Landmarks, Universities & Schools",40,4,NaN,"119, Academy-ro, Yeonsu-gu, Incheon 22012, South Korea",NaN,NaN,37.3750804,126.632814,Attractions,160
South Korea,Incheon,Songdo Convensia,"Traveller Resources, Conference & Convention Centres",49,4,NaN,"123, Central-ro, Yeonsu-gu, Incheon 406-741, South Korea",NaN,NaN,37.3881259,126.6460025,City,196
South Korea,Incheon,Yonggungsa Temple,"Sights & Landmarks, Sacred & Religious Sites",33,3.5,NaN,"199-1, Unnam-ro, Jung-gu, Incheon 22359, South Korea",NaN,NaN,37.4973091,126.5279425,"Cultural, Attractions",115.5
South Korea,Incheon,Masian Beach,"Outdoor Activities, Nature & Parks, Beaches",23,4,NaN,"118, Masiran-ro, Jung-gu, Incheon 22385, South Korea",NaN,NaN,37.4325093,126.4175689,"Active, Water Activities, Nature",92
South Korea,Incheon,Sinpo Market,"Shopping, Flea & Street Markets",26,4,NaN,"Jung-gu, Incheon, South Korea",NaN,NaN,37.4737341,126.6214796,City,104
South Korea,"Gyeonggi-do, Bucheon",Bucheon Natural Ecological Park,"Museums, Outdoor Activities, Zoos & Aquariums, Nature & Parks, Natural History Museums, Forests, ",26,4.5,NaN,"660, Gilju-ro, Wonmi-gu, Bucheon, Gyeonggi-do 14656, South Korea",0930,1800,37.504907,126.8161883,"Food, Active, Water Activities, Nightlife, Nature, Cultural, Attractions",117
South Korea,Incheon,Bomunsa Temple,"Sights & Landmarks, Sacred & Religious Sites",41,4.5,NaN,"44, Samsannam-ro 828beon-gil, Samsan-myeon, Ganghwa-gun, Incheon 23007, South Korea",NaN,NaN,37.6885353,126.3215585,"Cultural, Attractions",184.5
South Korea,Incheon,Dongmak Beach,"Nature & Parks, Outdoor Activities, Beaches",32,4,NaN,"Hwado-myeon, Incheon, South Korea",NaN,NaN,37.6318251,126.4197314,"Active, Water Activities, Nature",128
South Korea,Incheon,Sudoguksan Museum of Housing and Living,"Museums, Speciality Museums",37,4.5,NaN,"163, Songhyeon-dong, Dong-gu, Incheon 401-040, South Korea",NaN,NaN,37.4729947,126.6285447,"Cultural, Attractions",166.5
South Korea,Incheon,Jjajangmyeon Museum,"Museums, Speciality Museums, History Museums",45,4,NaN,"56-14, China town-ro, Jung-gu, Incheon, South Korea",NaN,NaN,37.4748153,126.618197,"Cultural, Attractions",180
South Korea,Incheon,Wolmi Theme Park,"Water & Amusement Parks, Theme Parks",34,3.5,NaN,"81, Wolmimunhwa-ro, Jung-gu, Incheon 22303, South Korea",NaN,NaN,37.4713611,126.5962819,"Water Activities, Attractions",119
South Korea,"Gyeonggi-do, Bucheon",Buchon Robo Park,"Museums, Children's Museums, Science Museums",8,4,NaN,"655, Pyeongcheon-ro, Wonmi-gu Bucheon Techno Park, Bucheon, Gyeonggi-do, South Korea",NaN,NaN,37.5126702,126.7468546,"Cultural, Attractions",32
South Korea,Incheon,Gwangseongbo Fortress,"Sights & Landmarks, Points of Interest & Landmarks, Historic Sites, Military Bases & Facilities, Scenic Walking Areas, Battlefields, ",21,4.5,NaN,"27, Haeandong-ro 466beon-gil, Bureun-myeon, Ganghwa-gun, Incheon, South Korea",0900,1800,37.6657656,126.5294146,"Food, Active, Nightlife, Water Activities, Nature, Cultural, Attractions",94.5
South Korea,Incheon,Incheon Football Stadium,"Sights & Landmarks, Arenas & Stadiums",15,4.5,NaN,"246, Chamoejeon-ro, Jung-gu, Incheon 22328, South Korea",NaN,NaN,37.4767063,126.6280998,Attractions,67.5
South Korea,Incheon,Incheon Art Platform,"Museums, Shopping, Art Galleries",17,4,NaN,"10-1 Haean-dong 1-ga, Jung-gu, Incheon, South Korea",NaN,NaN,37.472901,126.6200071,"Cultural, Attractions",68
South Korea,Incheon,Bupyeong Market,"Shopping, Flea & Street Markets",8,4.5,NaN,"25, Jubuto-ro 32beon-gil, Bupyeong-gu, Incheon 21391, South Korea",NaN,NaN,37.4978457,126.7265318,City,36
South Korea,Incheon,Oktokki Uju Center,"Museums, Speciality Museums",23,4,NaN,"1026, Duun-ri, Buleun-myeon, Incheon, South Korea",NaN,NaN,37.6749694,126.4872045,"Cultural, Attractions",92
South Korea,Incheon,Ganghwa History Museum,"Museums, History Museums",25,4.5,NaN,"994-19, Ganghwa-daero, Hajeom-myeon Ganghwa-gun, Incheon 23014, South Korea",0900,1800,37.7743153,126.4343499,"Cultural, Attractions",112.5
South Korea,Incheon,Gyeyangsan,"Nature & Parks, Mountains",28,4,NaN,"Gyesna-dong, Gyeyang-gu, Incheon, South Korea",NaN,NaN,37.5445643,126.7185016,Nature,112
South Korea,"Gyeonggi-do, Bucheon",Pearl S. Buck Memorial Hall,"Museums, Speciality Museums",5,4.5,NaN,"61, Seongju-ro 214beon-gil, Bucheon, Gyeonggi-do 14749, South Korea",NaN,NaN,37.47548,126.7816076,"Cultural, Attractions",22.5
South Korea,Incheon,National Institute of Biological Resources,"Museums, Speciality Museums",11,4.5,NaN,"42, Hwangyeong-ro, Seo-gu, Incheon 22689, South Korea",NaN,NaN,37.5454212,126.6759723,"Cultural, Attractions",49.5
South Korea,Incheon,Baengnyeongdo Island,"Nature & Parks, Islands",9,4.5,NaN,"Baengnyeong-myeon, Ongjin-gun, Incheon, South Korea",NaN,NaN,37.9590027,124.6653814,Nature,40.5
South Korea,Incheon,Chamseongdan Altar,"Sights & Landmarks, Historic Sites",22,4.5,NaN,"San 42-1, Heungwang-ri, Hwado-myeon Ganghwa-gun, Incheon, South Korea",0700,1800,37.615603,126.4298807,"Cultural, Attractions",99
South Korea,Incheon,Incheon Pentaport Rock Festival,"Events, Music Festivals",4,4.5,"As one of Korea's largest international rock festivals, the annual event is a must-go for rock music lovers in Korea. The festival's lineup of acts have grown significantly in recent years attracting a great mix of international and local bands...class=""attractions-attraction-detail-about-card-Description__readMore--Z6yqN"">more</span></span>","26-1, Songdo-dong, Yeonsu-gu Penta Park, Incheon, South Korea",NaN,NaN,37.3839118,126.6438546,"Cultural, Active, Attractions",18
South Korea,Incheon,Dapdong Cathedral of St. Paul,"Sights & Landmarks, Sacred & Religious Sites",24,4,NaN,"2, Uhyeon-ro 50beon-gil, Jung-gu, Incheon 22321, South Korea",NaN,NaN,37.471334,126.6295071,"Cultural, Attractions",96
South Korea,Incheon,SM Duty Free Incheon Airport,"Shopping, Airport Shops",6,3.5,"SM Duty Free, created by Korea's leading travel agency Hana Tour, is the best one-stop shopping place for world travelers. You can find all items of liquor, tobacco, cosmetics, perfumes, foods, electronics, fashion, sunglasses and accessories only...","271, Gonghang-ro, Jung-gu Incheon International Airport, DF9 Area, Gates 12, 24, Incheon 22382, South Korea",0630,2130,37.4601908,126.4406957,City,21
South Korea,Incheon,Sindo Island,"Nature & Parks, Islands",12,4,NaN,"Ongjin-gun, Incheon, South Korea",NaN,NaN,37.213889,126.178333,Nature,48
South Korea,Incheon,Fun Museum,"Museums, Speciality Museums",6,4.5,NaN,"9-16, Sa-dong, Jung-gu, Incheon, South Korea",NaN,NaN,37.4693192,126.6235276,"Cultural, Attractions",27
South Korea,Incheon,Incheon Children’s Museum,"Museums, Children's Museums",9,4,NaN,"618, Maesohol-ro, Nam-gu Moonhak Gyeonggijang, Incheon 22234, South Korea",NaN,NaN,37.4360819,126.6891166,"Cultural, Attractions",36
